# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 13 Manufacturer: samsung Model: SM-A715F
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,FLP,36.6351443000,29.0834732000,252.37579345703125,1.2273191,4.925,233.38489,1712570331464,0.086023256,45.0,6804130980373,4.0,0,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,13,0.0,16399,122594304864868,8,41.9,-178.8910369873047,0.0272000003606081,16,0.0,0.0,1561097980,,,,0,,5,2.57,35.9,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,27,0.0,16399,122594356115667,8,41.0,337.6035461425781,0.04520000144839287,16,0.0,0.0,1561097980,,,,0,,5,2.57,35.0,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,29,0.0,16399,122594344857231,14,35.1,-508.5293273925781,0.03180000185966492,16,0.0,0.0,1561097980,,,,0,,5,2.57,29.1,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,30,0.0,16399,122594357329771,11,38.4,-159.96676635742188,0.04840000346302986,16,0.0,0.0,1561097980,,,,0,,5,2.57,32.4,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,2,0.0,89103,122608347225587,11,38.9,-381.6751403808594,0.06639999896287918,16,0.0,0.0,1575420030,,,,0,,6,2.24,32.9,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,8,0.0,89103,122608334233759,17,33.9,342.8154296875,0.06030000001192093,16,0.0,0.0,1575420030,,,,0,,6,2.24,27.9,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,10,0.0,89103,122608346425225,11,38.3,382.5785827636719,0.0649000033736229,16,0.0,0.0,1575420030,,,,0,,6,2.24,32.3,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,11,0.0,89103,122608355024058,13,36.8,126.0693588256836,0.053700000047683716,16,0.0,0.0,1575420030,,,,0,,6,2.24,30.799999999999997,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,12,0.0,89103,122608339183112,31,28.3,518.7120361328125,0.5989999771118164,16,0.0,0.0,1575420030,,,,0,,6,2.24,22.3,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,24,0.0,89103,122608342966217,10,39.8,396.755615234375,0.04910000413656235,16,0.0,0.0,1575420030,,,,0,,6,2.24,33.8,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,25,0.0,89103,122608352808874,11,38.8,14.566198348999023,0.04690000042319298,16,0.0,0.0,1575420030,,,,0,,6,2.24,32.8,,,,,,
Raw,1712570590430,8002794000000,18,,-1396597805636663911,0.49184417724609375,27.601405236055143,3.4054513182320094,12.098593517922358,326,36,0.0,89103,122608349565815,13,36.0,-381.4056091308594,0.3319999873638153,16,0.0,0.0,1575420030,,,,0,,6,2.24,30.0,,,,,,
Fix,GPS,36.6350804100,29.0835204200,239.01788330078125,0.88,3.7900925,161.7,1712570591000,0.72835433,35.907204,7064157950743,3.0,0,,,
Fix,FLP,36.6350730000,29.0835293000,239.01788330078125,0.9424503,3.018,135.20262,1712570591490,0.19498742,45.0,7064157950743,3.0,0,,,
Status,1712570591000,36,0,1,5,1575420030,43.00,108.0,25.0,1,1,1,38.0
Status,1712570591000,36,1,1,11,1575420030,40.60,40.0,18.0,1,1,1,35.6
Status,1712570591000,36,2,1,12,1575420030,45.10,111.0,40.0,1,1,1,40.1
Status,1712570591000,36,3,1,18,1575420030,41.50,205.0,32.0,1,1,1,36.5
Status,1712570591000,36,4,1,20,1575420030,39.80,68.0,25.0,1,1,1,34.8
Status,1712570591000,36,5,1,25,1575420030,39.80,97.0,73.0,1,1,1,34.8
Status,1712570591000,36,6,1,26,1575420030,40.20,307.0,6.0,1,1,1,35.2
Status,1712570591000,36,7,1,28,1575420030,43.60,282.0,41.0,1,1,1,38.6
Status,1712570591000,36,8,1,29,1575420030,42.40,317.0,65.0,1,1,1,37.4
Status,1712570591000,36,9,1,31,1575420030,35.90,310.0,23.0,1,1,1,30.9
Status,1712570591000,36,10,3,10,1602000000,35.60,327.0,64.0,1,1,1,30.6
Status,1712570591000,36,11,3,9,1602000000,34.30,146.0,65.0,1,1,0,29.3
Status,1712570591000,36,12,3,16,1602000000,33.10,144.0,9.0,1,1,1,28.1
Status,1712570591000,36,13,3,11,1602000000,39.20,326.0,9.0,1,1,1,34.2
Status,1712570591000,36,14,3,20,1602000000,21.40,264.0,71.0,0,1,0,16.4
Status,1712570591000,36,15,3,19,1602000000,29.40,29.0,33.0,1,1,0,24.4
Status,1712570591000,36,16,3,21,1602000000,35.60,227.0,17.0,1,1,1,30.6
Status,1712570591000,36,17,5,2,1561097980,39.00,112.0,18.0,1,1,0,34.0
Status,1712570591000,36,18,5,5,1561097980,40.00,136.0,36.0,1,1,0,35.0
Status,1712570591000,36,19,5,8,1561097980,41.80,64.0,37.0,1,1,1,36.8
Status,1712570591000,36,20,5,10,1561097980,41.20,88.0,14.0,1,1,0,36.2
Status,1712570591000,36,21,5,13,1561097980,45.90,81.0,41.0,1,1,1,40.9
Status,1712570591000,36,22,5,27,1561097980,48.60,39.0,54.0,1,1,1,43.6
Status,1712570591000,36,23,5,29,1561097980,44.60,240.0,11.0,0,1,0,39.6
Status,1712570591000,36,24,5,30,1561097980,43.10,262.0,64.0,1,1,1,38.1
Status,1712570591000,36,25,5,7,1561097980,0.00,0.0,0.0,0,1,0,0.0
Status,1712570591000,36,26,5,28,1561097980,0.00,52.0,9.0,0,1,0,0.0
Status,1712570591000,36,27,2,136,1575420030,41.60,0.0,0.0,0,0,0,36.6
Status,1712570591000,36,28,6,2,1575420030,39.40,313.0,40.0,1,1,0,34.4
Status,1712570591000,36,29,6,8,1575420030,39.50,0.0,0.0,0,1,1,34.5
Status,1712570591000,36,30,6,10,1575420030,42.70,45.0,40.0,1,1,0,37.7
Status,1712570591000,36,31,6,11,1575420030,41.10,64.0,67.0,1,1,1,36.1
Status,1712570591000,36,32,6,12,1575420030,33.20,39.0,16.0,1,1,0,28.2
Status,1712570591000,36,33,6,24,1575420030,38.00,118.0,27.0,1,1,0,33.0
Status,1712570591000,36,34,6,25,1575420030,44.30,66.0,77.0,1,1,0,39.3
Status,1712570591000,36,35,6,36,1575420030,42.20,196.0,52.0,1,1,0,37.2
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,10,0.0,49359,46991365095755,19,32.6,-329.7218322753906,0.24880000948905945,16,0.0,0.0,1598062460,,,,0,,3,0.34,29.6,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,9,0.0,49359,46991365648003,21,31.3,328.28057861328125,0.7839999794960022,16,0.0,0.0,1600875010,,,,0,,3,0.34,28.3,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,16,0.0,49359,46991352022004,24,30.1,774.3186645507812,0.5997999906539917,16,0.0,0.0,1601437440,,,,0,,3,0.34,27.1,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,11,0.0,49359,46991351990218,13,36.2,-770.297607421875,0.24169999361038208,16,0.0,0.0,1602000000,,,,0,,3,0.34,33.2,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,19,0.0,49359,46991358760901,43,26.4,650.5492553710938,1.8235000371932983,16,0.0,0.0,1603687550,,,,0,,3,0.34,23.4,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,21,0.0,49359,46991354462694,19,32.6,-646.0978393554688,0.7475000023841858,16,0.0,0.0,1604249980,,,,0,,3,0.34,29.6,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,5,0.0,81935,122609353622385,9,40.0,-389.38616943359375,0.04110000282526016,16,0.0,0.0,1575420030,,,,0,,1,2.01,37.0,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,11,0.0,81935,122609350526848,12,37.6,617.0269775390625,0.03889999911189079,16,0.0,0.0,1575420030,,,,0,,1,2.01,34.6,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,12,0.0,81935,122609357172441,7,42.1,455.28619384765625,0.04610000178217888,16,0.0,0.0,1575420030,,,,0,,1,2.01,39.1,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,18,0.0,81935,122609354554048,11,38.5,-607.823974609375,0.04390000179409981,16,0.0,0.0,1575420030,,,,0,,1,2.01,35.5,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,20,0.0,81935,122609353445502,13,36.8,23.988510131835938,0.044700004160404205,16,0.0,0.0,1575420030,,,,0,,1,2.01,33.8,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,25,0.0,81935,122609363412558,13,36.8,175.7149658203125,0.02970000170171261,16,0.0,0.0,1575420030,,,,0,,1,2.01,33.8,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,26,0.0,81935,122609348014295,12,37.2,-629.2201538085938,0.03590000048279762,16,0.0,0.0,1575420030,,,,0,,1,2.01,34.2,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,28,0.0,81935,122609357557785,9,40.6,-61.49345779418945,0.0471000038087368,16,0.0,0.0,1575420030,,,,0,,1,2.01,37.6,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,29,0.0,81935,122609361344424,10,39.4,-56.540035247802734,0.023600000888109207,16,0.0,0.0,1575420030,,,,0,,1,2.01,36.4,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,31,0.0,81935,122609353029641,19,32.9,-363.42010498046875,0.06080000102519989,16,0.0,0.0,1575420030,,,,0,,1,2.01,29.9,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,8,0.0,16399,122595303710392,14,35.8,-112.7803955078125,0.030300002545118332,16,0.0,0.0,1561097980,,,,0,,5,2.36,29.799999999999997,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,10,0.0,16399,122595297725001,14,35.2,59.27214813232422,0.05130000412464142,16,0.0,0.0,1561097980,,,,0,,5,2.36,29.200000000000003,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,13,0.0,16399,122595304865451,10,39.9,-176.44625854492188,0.02810000069439411,16,0.0,0.0,1561097980,,,,0,,5,2.36,33.9,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,27,0.0,16399,122595356114536,7,42.6,339.53656005859375,0.044599998742341995,16,0.0,0.0,1561097980,,,,0,,5,2.36,36.6,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,29,0.0,16399,122595344858984,11,38.6,-505.05499267578125,0.02890000119805336,16,0.0,0.0,1561097980,,,,0,,5,2.36,32.6,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,30,0.0,16399,122595357330304,12,37.1,-158.45179748535156,0.31200000643730164,16,0.0,0.0,1561097980,,,,0,,5,2.36,31.1,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,2,0.0,89103,122609347226847,17,33.4,-379.8044128417969,0.07680000364780426,16,0.0,0.0,1575420030,,,,0,,6,2.04,27.4,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,8,0.0,89103,122609334232608,17,33.5,344.2603454589844,0.06030000001192093,16,0.0,0.0,1575420030,,,,0,,6,2.04,27.5,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,10,0.0,89103,122609346423950,13,36.7,384.9071960449219,0.05220000445842743,16,0.0,0.0,1575420030,,,,0,,6,2.04,30.700000000000003,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,11,0.0,89103,122609355023643,14,35.1,128.53919982910156,0.05430000275373459,16,0.0,0.0,1575420030,,,,0,,6,2.04,29.1,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,12,0.0,89103,122609339181414,35,27.2,521.4712524414062,0.6389999985694885,16,0.0,0.0,1575420030,,,,0,,6,2.04,21.2,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,24,0.0,89103,122609342964877,19,32.0,399.80023193359375,0.06830000132322311,16,0.0,0.0,1575420030,,,,0,,6,2.04,26.0,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,25,0.0,89103,122609352808815,11,38.3,17.052671432495117,0.04690000042319298,16,0.0,0.0,1575420030,,,,0,,6,2.04,32.3,,,,,,
Raw,1712570591430,8003794000000,18,,-1396597805636663907,0.008518218994140625,35.650256904773414,1.3050802070331278,18.33387178564102,326,36,0.0,89103,122609349567074,13,36.2,-378.381103515625,0.050700001418590546,16,0.0,0.0,1575420030,,,,0,,6,2.04,30.200000000000003,,,,,,
Fix,GPS,36.6350753500,29.0835253200,239.024658203125,0.8,3.7900925,149.2,1712570592000,0.8905055,50.055496,7065142441263,3.0,0,,,
Fix,FLP,36.6350720000,29.0835338000,239.024658203125,0.882064,3.018,97.43825,1712570592476,0.2003816,45.0,7065142441263,3.0,0,,,
Status,1712570592000,36,0,1,5,1575420030,41.80,108.0,25.0,1,1,1,36.8
Status,1712570592000,36,1,1,11,1575420030,37.20,40.0,18.0,1,1,1,32.2
Status,1712570592000,36,2,1,12,1575420030,43.80,111.0,40.0,1,1,1,38.8
Status,1712570592000,36,3,1,18,1575420030,43.60,205.0,32.0,1,1,1,38.6
Status,1712570592000,36,4,1,20,1575420030,38.20,68.0,25.0,1,1,1,33.2
Status,1712570592000,36,5,1,25,1575420030,42.80,97.0,73.0,1,1,1,37.8
Status,1712570592000,36,6,1,26,1575420030,38.90,307.0,6.0,1,1,1,33.9
Status,1712570592000,36,7,1,28,1575420030,44.10,282.0,41.0,1,1,1,39.1
Status,1712570592000,36,8,1,29,1575420030,37.50,317.0,65.0,1,1,1,32.5
Status,1712570592000,36,9,1,31,1575420030,36.10,310.0,23.0,1,1,1,31.1
Status,1712570592000,36,10,3,10,1602000000,31.50,327.0,64.0,1,1,1,26.5
Status,1712570592000,36,11,3,9,1602000000,35.10,146.0,65.0,1,1,0,30.1
Status,1712570592000,36,12,3,16,1602000000,38.40,144.0,9.0,1,1,1,33.4
Status,1712570592000,36,13,3,11,1602000000,44.30,326.0,9.0,1,1,1,39.3
Status,1712570592000,36,14,3,20,1602000000,25.10,264.0,71.0,0,1,0,20.1
Status,1712570592000,36,15,3,19,1602000000,29.50,29.0,33.0,1,1,0,24.5
Status,1712570592000,36,16,3,21,1602000000,41.90,227.0,17.0,1,1,1,36.9
Status,1712570592000,36,17,5,2,1561097980,39.00,112.0,18.0,1,1,0,34.0
Status,1712570592000,36,18,5,5,1561097980,38.80,136.0,36.0,1,1,0,33.8
Status,1712570592000,36,19,5,8,1561097980,34.70,64.0,37.0,1,1,1,29.7
Status,1712570592000,36,20,5,10,1561097980,34.80,88.0,14.0,1,1,0,29.8
Status,1712570592000,36,21,5,13,1561097980,39.20,81.0,41.0,1,1,1,34.2
Status,1712570592000,36,22,5,27,1561097980,42.40,39.0,54.0,1,1,1,37.4
Status,1712570592000,36,23,5,29,1561097980,43.50,240.0,11.0,0,1,0,38.5
Status,1712570592000,36,24,5,30,1561097980,47.20,262.0,64.0,1,1,1,42.2
Status,1712570592000,36,25,5,7,1561097980,0.00,0.0,0.0,0,1,0,0.0
Status,1712570592000,36,26,5,28,1561097980,0.00,52.0,9.0,0,1,0,0.0
Status,1712570592000,36,27,2,136,1575420030,39.30,0.0,0.0,0,0,0,34.3
Status,1712570592000,36,28,6,2,1575420030,38.10,313.0,40.0,1,1,0,33.1
Status,1712570592000,36,29,6,8,1575420030,35.30,0.0,0.0,0,1,1,30.3
Status,1712570592000,36,30,6,10,1575420030,40.60,45.0,40.0,1,1,0,35.6
Status,1712570592000,36,31,6,11,1575420030,35.30,64.0,67.0,1,1,1,30.3
Status,1712570592000,36,32,6,12,1575420030,31.60,39.0,16.0,1,1,0,26.6
Status,1712570592000,36,33,6,24,1575420030,44.90,118.0,27.0,1,1,0,39.9
Status,1712570592000,36,34,6,25,1575420030,41.90,66.0,77.0,1,1,0,36.9
Status,1712570592000,36,35,6,36,1575420030,38.60,196.0,52.0,1,1,0,33.6
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,10,0.0,49359,46992365096796,31,28.5,-335.82757568359375,0.9339999556541443,16,0.0,0.0,1598062460,,,,0,,3,0.42,25.5,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,9,0.0,49359,46992365646822,19,32.1,321.5483093261719,0.7339999675750732,16,0.0,0.0,1600875010,,,,0,,3,0.42,29.1,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,16,0.0,49359,46992352019447,14,35.4,767.2103881835938,0.6345000267028809,16,0.0,0.0,1601437440,,,,0,,3,0.42,32.4,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,11,0.0,49359,46992351992819,8,41.3,-776.7588500976562,0.23770001530647278,16,0.0,0.0,1602000000,,,,0,,3,0.42,38.3,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,20,0.0,49359,46992365988203,88,22.1,-91.5670166015625,3.624000072479248,16,0.0,0.0,1603124990,,,,0,,3,0.42,19.1,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,19,0.0,49359,46992358758625,40,26.5,646.8385620117188,1.0734999179840088,16,0.0,0.0,1603687550,,,,0,,3,0.42,23.5,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,21,0.0,49359,46992354464919,11,38.9,-652.0455322265625,0.24390000104904175,16,0.0,0.0,1604249980,,,,0,,3,0.42,35.9,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,5,0.0,81935,122610353623674,11,38.8,-394.96923828125,0.04240000247955322,16,0.0,0.0,1575420030,,,,0,,1,2.2,35.8,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,11,0.0,81935,122610350524795,16,34.2,611.2632446289062,0.04170000180602074,16,0.0,0.0,1575420030,,,,0,,1,2.2,31.200000000000003,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,12,0.0,81935,122610357170928,9,40.8,449.58941650390625,0.0471000038087368,16,0.0,0.0,1575420030,,,,0,,1,2.2,37.8,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,18,0.0,81935,122610354556075,9,40.6,-613.5652465820312,0.04260000213980675,16,0.0,0.0,1575420030,,,,0,,1,2.2,37.6,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,20,0.0,81935,122610353445426,14,35.2,17.971651077270508,0.04530000314116478,16,0.0,0.0,1575420030,,,,0,,1,2.2,32.2,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,25,0.0,81935,122610363411987,10,39.8,170.27865600585938,0.026600001379847527,16,0.0,0.0,1575420030,,,,0,,1,2.2,36.8,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,26,0.0,81935,122610348016316,14,35.9,-635.0135498046875,0.037800002843141556,16,0.0,0.0,1575420030,,,,0,,1,2.2,32.9,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,28,0.0,81935,122610357557993,8,41.1,-68.20707702636719,0.04670000448822975,16,0.0,0.0,1575420030,,,,0,,1,2.2,38.1,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,29,0.0,81935,122610361344604,16,34.5,-62.5814094543457,0.028200000524520874,16,0.0,0.0,1575420030,,,,0,,1,2.2,31.5,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,31,0.0,81935,122610353030904,17,33.1,-371.5864562988281,0.515999972820282,16,0.0,0.0,1575420030,,,,0,,1,2.2,30.1,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,5,0.0,16399,122596302910928,36,32.8,-5.713174819946289,9.345999717712402,16,0.0,0.0,1561097980,,,,0,,5,2.48,26.799999999999997,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,8,0.0,16399,122596303710731,31,28.7,-116.86563110351562,0.581000030040741,16,0.0,0.0,1561097980,,,,0,,5,2.48,22.7,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,10,0.0,16399,122596297724826,31,28.8,53.77105712890625,0.6019999980926514,16,0.0,0.0,1561097980,,,,0,,5,2.48,22.8,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,13,0.0,16399,122596304866032,17,33.2,-181.84913635253906,0.03930000215768814,16,0.0,0.0,1561097980,,,,0,,5,2.48,27.200000000000003,,,,,,
Raw,1712570592430,8004794000000,18,,-1396597805636663893,0.730865478515625,29.470114895957522,10.328407938978819,12.447021055335513,326,27,0.0,16399,122596356113423,13,36.4,333.95001220703125,0.04919999837875366,16,0.0,0.0,1561097980,,,,0,,5,2.48,30.4,,,,,,
